Id,SalePrice
1688,207980.38658016542
1689,201022.6947750746
1690,203476.67190948254
1691,204478.89531075087
1692,315930.45999677695
1693,187180.69166005234
1694,183770.37660436463
1695,170571.0335841456
1696,271858.56738031673
1697,172560.0485989141
1698,301088.9353038173
1699,294150.44611204707
1700,244692.12236455883
1701,252082.04238289595
1702,242062.0200339687
1703,248764.51032551486
1704,275768.64150185994
1705,238338.85349316962
1706,407723.3069071942
1707,218503.45631837187
1708,210712.4368567487
1709,261936.95652139172
1710,232852.67296618348
1711,312922.5884992456
1712,237260.10505998356
1713,299189.6289786489
1714,204340.02160150185
1715,212133.7691630843
1716,173480.45314722633
1717,169560.2876494834
1718,126452.50895165137
1719,202450.55797082515
1720,249040.34196552282
1721,160651.31850396958
1722,128539.70540298523
1723,158400.54221703982
1724,207560.23835889806
1725,225424.27904521755
1726,189875.88541883242
1727,184614.3670614929
1728,203490.7591470318
1729,190380.45509802943
1730,165668.42883124217
1731,138502.30612650886
1732,138192.87241429446
1733,123076.37672965477
1734,129661.0044983402
1735,148255.38277379208
1736,133008.65447765554
1737,278614.56352548546
1738,232385.12784020105
1739,244938.78366410383
1740,196329.9751420866
1741,173228.61607385284
1742,164412.5805090219
1743,167134.5849927934
1744,271846.73964942404
1745,185522.52174111735
1746,239267.2530212858
1747,214909.35421494363
1748,201519.2755577343
1749,171910.03926388477
1750,125872.97375801121
1751,189106.40027004862
1752,126142.8769297335
1753,136248.68441543053
1754,188219.0022406873
1755,170258.52546081066
1756,137199.70944002952
1757,127503.96252071523
1758,152416.27811668406
1759,153913.2489757891
1760,164591.4172378688
1761,147350.13556764447
1762,186531.39130997166
1763,170858.62610133996
1764,128502.75923222133
1765,143390.20519628303
1766,170651.73039442475
1767,176279.74541584557
1768,146311.89058171917
1769,161316.66375821014
1770,159248.63378574766
1771,132338.95490422394
1772,133518.55327316606
1773,142919.73685479714
1774,135187.57469952788
1775,137829.14403344467
1776,132205.70923276927
1777,106906.23783498749
1778,136272.5682788033
1779,133347.11408582947
1780,178829.8607054973
1781,122728.85304071804
1782,116093.11740170096
1783,154086.8711435816
1784,123027.7139961425
1785,101152.43249701019
1786,140987.56389157052
1787,155044.47562238676
1788,96701.13372756522
1789,113890.1176235179
1790,109578.23369575577
1791,156508.43332682256
1792,139105.5500706532
1793,151509.86052881295
1794,134691.88281669235
1795,131976.14067799176
1796,148775.50392376486
1797,113857.94884998394
1798,131795.19106793302
1799,128179.76277777279
1800,136232.2462638032
1801,119207.85121941903
1802,132760.68268180202
1803,155186.5411524371
1804,145798.92162442772
1805,140677.9971068758
1806,118942.08587621611
1807,128265.85573766843
1808,130513.97904974676
1809,147566.9120804526
1810,155348.8367083788
1811,114786.55376219608
1812,95042.11662879321
1813,121377.19534681946
1814,101212.3391374097
1815,90829.80441558172
1816,111741.92273984541
1817,132434.68345019623
1818,119896.36809031063
1819,146803.81575956094
1820,105204.93775736028
1821,108681.5698384207
1822,180346.2932619073
1823,79500.69592062205
1824,116033.08043391148
1825,149628.82347334956
1826,115969.96947016811
1827,105196.68339360658
1828,128638.32886961427
1829,102014.72165657059
1830,128527.36461023346
1831,139449.46064194877
1832,113988.0246682564
1833,129076.33100822529
1834,120608.3481816371
1835,132780.6192416157
1836,111726.84850767991
1837,100327.07608130055
1838,120647.56566990518
1839,111548.19576804004
1840,154837.86827494417
1841,135207.88767709266
1842,116212.4757260954
1843,139683.58606526654
1844,160309.15489062553
1845,139889.10732545523
1846,160616.38493099037
1847,146388.26752880382
1848,83620.45909712881
1849,115732.71691819317
1850,126491.86800855082
1851,151821.401899803
1852,131254.38826740923
1853,186656.2442554843
1854,172095.77908621312
1855,174357.22843361646
1856,212537.50093092796
1857,171169.10313529064
1858,129544.83451783651
1859,120684.46822925101
1860,154518.16183606785
1861,121176.89273335708
1862,193210.89413593785
1863,192365.5077849857
1864,192365.5077849857
1865,406693.8222975982
1866,344557.73668229545
1867,242725.54514893176
1868,251041.12141249634
1869,198733.18165892243
1870,270744.2179061226
1871,290042.2590229446
1872,186386.6047868778
1873,231697.70697837588
1874,133582.97265244724
1875,186677.39652908794
1876,190166.01020345572
1877,209897.30943203074
1878,220687.79444416912
1879,132862.17293162242
1880,138712.59127031002
1881,256419.94123305325
1882,246472.7493617248
1883,199381.75795825114
1884,198765.3616427075
1885,257484.7943777614
1886,266058.7355509671
1887,203360.3579791677
1888,273708.9922043091
1889,184103.32174988414
1890,124500.40738962671
1891,145132.07058759066
1892,117153.71960118394
1893,123818.48087262832
1894,121458.13345656153
1895,129179.3279373132
1896,142687.80249540723
1897,142213.92328882214
1898,157148.10457380858
1899,165849.695661265
1900,173645.610487944
1901,169163.2655435334
1902,131634.73560691252
1903,177173.16958159086
1904,147035.7476292429
1905,193216.78277060718
1906,149712.1040310593
1907,183947.55958977412
1908,129292.57390747937
1909,148648.19061070489
1910,135211.07256318082
1911,192447.1656211315
1912,262095.37086800864
1913,131466.23054706765
1914,86814.4519839312
1915,291897.53037697833
1916,95810.59360619294
1917,257327.87917306382
1918,131419.56224055996
1919,163335.92318385228
1920,144221.71038584397
1921,356068.3869984881
1922,370062.8373684195
1923,192403.01211688045
1924,201269.3611519179
1925,229359.76885435433
1926,354831.67973287863
1927,136388.61731817338
1928,166270.20885467232
1929,129732.64990825357
1930,135990.73880838547
1931,141353.23944011104
1932,154161.22196767162
1933,190008.6005139633
1934,180889.3785979448
1935,179981.5228577869
1936,186590.56045818861
1937,185030.9712200874
1938,178213.0567789177
1939,240172.0119985787
1940,220243.1196190521
1941,179443.54787402207
1942,192756.36586432197
1943,251995.56908331497
1944,402346.7565215048
1945,399133.903603549
1946,163172.37554028904
1947,271280.2292820695
1948,167162.4318617587
1949,231912.43698090987
1950,181465.77741457731
1951,240085.9288067042
1952,199040.82098125786
1953,182833.3583475004
1954,187480.7549603502
1955,151080.71902247437
1956,240977.84500755605
1957,157067.50343180427
1958,297051.8490257355
1959,143191.46301411767
1960,120532.0125574175
1961,142124.4400514876
1962,97044.99392139762
1963,98604.61763063006
1964,112294.79412369718
1965,162938.55186776695
1966,154255.09839711976
1967,321112.4818436746
1968,360976.2040208711
1969,372881.44241959066
1970,372311.7271762491
1971,226138.1500068196
1972,355829.70550905186
1973,283013.83350883337
1974,344462.7186034388
1975,443648.7274957152
1976,290303.76055603655
1977,335849.81809567066
1978,313281.48566219566
1979,346866.0339081133
1980,204809.0448873861
1981,380855.16948481335
1982,241116.6205513209
1983,234444.97911108896
1984,171008.02111472766
1985,275790.5488368338
1986,252579.3722494445
1987,198093.244371415
1988,184048.02331629067
1989,195601.04843314624
1990,240285.4415026171
1991,215607.18365850052
1992,202892.9996362669
1993,188347.61042360833
1994,200653.04514143395
1995,182601.0404976879
1996,261340.5229637335
1997,438630.2047621695
1998,299145.8200943464
1999,276472.7239973303
2000,275055.26163159776
2001,286628.4685425145
2002,293854.9384778854
2003,266019.4491983757
2004,286153.2063823474
2005,238572.05424734706
2006,229177.69356737603
2007,241527.996186888
2008,210743.4480964116
2009,194092.6230187175
2010,193723.26687184558
2011,131687.56992927176
2012,195003.04936426654
2013,191369.9736445138
2014,192590.3681262428
2015,201319.7786245697
2016,195769.4297478077
2017,212075.86065933746
2018,136126.29170349066
2019,134598.42602283266
2020,122230.6700648213
2021,122360.85116658207
2022,171382.84374541714
2023,145611.49373893862
2024,264493.41000243975
2025,266072.08255227684
2026,198080.2519407547
2027,165764.53480651206
2028,152545.7792966143
2029,165986.9267364063
2030,265846.9559568824
2031,221047.93016433134
2032,230624.1504636776
2033,264110.6152491297
2034,166733.05045524222
2035,196246.44693945578
2036,203392.97886447614
2037,203940.93037690254
2038,212791.4797907533
2039,259717.867857709
2040,274192.3028991096
2041,280562.6335583306
2042,200400.24417354586
2043,166526.94408024393
2044,154939.54333527858
2045,183980.6377430296
2046,134895.9714336607
2047,153901.25337804868
2048,143922.66365590342
2049,131290.89924838807
2050,168131.70253009407
2051,125159.767980916
2052,140497.22975884582
2053,139394.29405394726
2054,114724.76878701845
2055,173552.83488386578
2056,144191.52379900753
2057,127376.23810756832
2058,228121.43614601804
2059,147601.5352600465
2060,153359.513535529
2061,153773.86433826177
2062,130909.9970742031
2063,130298.26245338428
2064,140235.91794492726
2065,122944.73387931052
2066,190844.9567848743
2067,147720.25098497228
2068,130271.0660072994
2069,101051.87093251724
2070,112728.45637149813
2071,125259.48033705755
2072,130120.19215972992
2073,153036.4820641714
2074,166812.18805235333
2075,133336.14611267683
2076,135592.3763727211
2077,144845.2855561269
2078,132597.6662569085
2079,126767.2580425788
2080,122812.58188297259
2081,132815.8157941796
2082,116453.94787756859
2083,137844.69931858953
2084,119220.83123822005
2085,125261.53162829603
2086,115784.18926428434
2087,129283.0760908457
2088,105783.87878034839
2089,100969.63217708161
2090,129236.70626184907
2091,110034.28745000105
2092,116470.12033719612
2093,135350.201076608
2094,161013.09877562814
2095,148945.15372197528
2096,92077.11430925838
2097,106786.27005664635
2098,142032.441786011
2099,101192.09342888446
2100,112015.97760146107
2101,118734.10120643687
2102,135324.94899043688
2103,116119.16507766771
2104,132798.59790265354
2105,140011.1748048268
2106,102797.6708358519
2107,176851.0758636743
2108,117003.51292388022
2109,107845.50694649566
2110,153508.7783934206
2111,128257.64208177263
2112,132092.60053540932
2113,122410.65710547566
2114,122807.26120318499
2115,139855.82089124707
2116,136906.02425055543
2117,128014.41133945361
2118,128578.18245778582
2119,114037.07986409804
2120,129956.03183027434
2121,104939.35534298772
2122,110780.74857474679
2123,101640.65481129775
2124,155464.42792258202
2125,132458.91202299733
2126,150590.82839565384
2127,138929.15175852418
2128,133340.20465499078
2129,116222.5864874739
2130,123895.3203641694
2131,150200.22716062862
2132,122090.88252674752
2133,115633.02514812273
2134,134945.32320538326
2135,114816.25853105739
2136,105619.5764369637
2137,123673.40918176042
2138,140093.91445355042
2139,156999.19705696026
2140,136341.41738352802
2141,167537.23548956454
2142,133761.86841564806
2143,143299.68851122574
2144,122457.2877688195
2145,137842.7604525202
2146,168941.52782032054
2147,176912.1650738372
2148,187694.21058785327
2149,221081.3386771337
2150,202754.62100566
2151,129012.3131513392
2152,133788.31431755304
2153,137733.35629313003
2154,109976.40545433889
2155,143207.6531356208
2156,232557.14581246357
2157,212169.26959526638
2158,243440.77378130052
2159,197397.48286347633
2160,190321.7435153752
2161,238460.10995714896
2162,351808.404058071
2163,418128.81782190234
2164,298087.33596415026
2165,178995.5131382513
2166,147735.42898744182
2167,201782.1441897162
2168,206407.54821533908
2169,208936.68659122268
2170,215032.8885144589
2171,143961.03608593802
2172,139727.49060413646
2173,157321.39932370017
2174,206748.94953915206
2175,295249.55490581226
2176,327244.5085835729
2177,237509.1306610648
2178,230813.54869323614
2179,145062.32865443116
2180,200850.41430342835
2181,192130.75471218472
2182,231564.9988492666
2183,202948.28451139978
2184,124971.09552151742
2185,149811.6608487471
2186,142218.72715309932
2187,159087.5519333895
2188,168438.12214446106
2189,180848.4643591905
2190,94973.74733494685
2191,96194.65168742267
2192,107367.09791340739
2193,114829.5396957568
2194,118976.09767016258
2195,120737.51907367152
2196,118066.10616890564
2197,109141.86597918486
2198,129782.47681121436
2199,162009.31790227685
2200,167629.32624411373
2201,149153.92736707913
2202,236227.5443056199
2203,182134.7199316893
2204,158203.8678835826
2205,122500.37103218214
2206,140389.55023343887
2207,200779.1037542098
2208,226926.81455982506
2209,191434.29540364523
2210,134924.79564772223
2211,113466.76597263396
2212,118461.33826171728
2213,114607.68971983051
2214,147097.5172675915
2215,111235.43014054056
2216,137948.82046124066
2217,112161.57248989424
2218,99527.52631513095
2219,103292.91079779367
2220,113112.64142157769
2221,298217.84688346385
2222,253106.1098062449
2223,315137.71806185326
2224,236648.32708681957
2225,130013.57545589164
2226,164713.5228349609
2227,206662.96874011192
2228,324046.4291441856
2229,248924.95441096515
2230,165781.60356305016
2231,237875.42872993596
2232,169332.1123434403
2233,189508.2140714224
2234,247649.15734196163
2235,206384.24935799162
2236,244601.47707992973
2237,312991.46050782566
2238,176597.7428995393
2239,110064.29589078893
2240,166212.21168084937
2241,202305.91539396375
2242,143817.18075804808
2243,140748.72578131792
2244,103711.5808409376
2245,130786.86327700086
2246,137691.42801452044
2247,114494.82173483263
2248,129255.39669648102
2249,134113.6946383574
2250,138684.81348673988
2251,126545.45674909018
2252,165529.8522763023
2253,175315.26897604225
2254,175790.3755795793
2255,178617.09244093683
2256,196604.44054774585
2257,176894.16365008263
2258,183397.45228599015
2259,178316.57254239754
2260,158617.52978616874
2261,224107.66873484335
2262,241768.25819579174
2263,401231.6732763169
2264,364438.684396666
2265,195291.91703520765
2266,275620.76915658277
2267,257798.56513528957
2268,384948.94937505614
2269,149682.50425309667
2270,206336.35701168244
2271,190366.40773942665
2272,212637.30436127496
2273,172041.46055097668
2274,171315.58237923463
2275,166928.5255929597
2276,189213.16003677997
2277,180439.58392621914
2278,142865.42304726076
2279,129889.54486537956
2280,117177.55843214323
2281,191220.33036488513
2282,194533.13004744812
2283,104529.99313651343
2284,113069.65197507151
2285,149259.93521237804
2286,124437.81990115283
2287,374190.46461625246
2288,291706.51439319714
2289,311311.849814375
2290,382381.5160410967
2291,336145.0171969585
2292,443485.6014078368
2293,416399.90535729413
2294,367367.2748707171
2295,410299.5773690142
2296,235458.5426233018
2297,401604.04731022706
2298,358716.87778154697
2299,305277.6000935583
2300,323821.33205788175
2301,332666.0514066722
2302,267275.7566789431
2303,233208.52249153724
2304,262266.1791472629
2305,168261.71764241313
2306,167532.51206788735
2307,193981.262016728
2308,220675.12460058043
2309,277636.25756788714
2310,238994.73021490173
2311,203749.3746449418
2312,165251.57155082523
2313,178357.09301316174
2314,188844.58963055356
2315,182368.01452397666
2316,264147.30474370904
2317,182099.16245403106
2318,186881.9762229608
2319,190333.64818344524
2320,192876.8786466468
2321,287116.0760478845
2322,184788.14346937678
2323,195775.78468413706
2324,192281.88664261202
2325,192386.5864478586
2326,193929.70099599895
2327,202434.52130230257
2328,210492.44442570553
2329,182644.61449393397
2330,176082.23519160677
2331,313161.0892707629
2332,390279.79855917307
2333,299342.9009251972
2334,272250.6863262773
2335,287609.6471031513
2336,279665.8135395024
2337,189117.55461756059
2338,279562.6910677118
2339,231079.47245898776
2340,382638.225696102
2341,202624.62705527738
2342,236402.99586005122
2343,204893.0264848225
2344,241854.11864362258
2345,251276.69192056384
2346,229752.7196129724
2347,211587.67011329957
2348,232975.32277094992
2349,166378.93586381068
2350,333193.6351874711
2351,255632.06086719432
2352,224490.08194495822
2353,256096.05712519184
2354,126932.19200531638
2355,159070.2043530545
2356,147276.59976606365
2357,198374.33086732033
2358,196149.6187052837
2359,141737.37412221823
2360,128473.86054833552
2361,141704.61405957965
2362,220303.6228151979
2363,149232.83949197773
2364,159943.5485294138
2365,240617.32815236738
2366,225583.5864264543
2367,224597.4274722141
2368,216700.52802921334
2369,220874.74912091144
2370,157852.72697034964
2371,165174.50024372092
2372,166078.74403467093
2373,250471.57970375952
2374,248447.32297868235
2375,257434.756539313
2376,223430.91750931466
2377,259207.4906153231
2378,149088.2873074534
2379,187374.3693090904
2380,146402.6432480903
2381,152950.8789516791
2382,190007.52009675372
2383,185261.7582013389
2384,212740.5648798086
2385,179308.12764122817
2386,138038.75373922056
2387,136049.10556722688
2388,135188.50773171525
2389,146411.81360625353
2390,153673.12362823068
2391,145474.15806671136
2392,120725.09623924198
2393,171824.0279227525
2394,157304.89249773335
2395,194128.24467814516
2396,142018.8715374143
2397,165585.75535934625
2398,134762.72846810418
2399,91019.96888408782
2400,97342.24746737732
2401,124677.94109917358
2402,136884.58969505058
2403,136168.73568544548
2404,172936.84989487924
2405,158096.80848977034
2406,138552.58421433976
2407,132570.08296037134
2408,149186.45162215913
2409,134660.56098924016
2410,158000.7325320171
2411,126864.57128830331
2412,141776.94026252124
2413,132188.29429800287
2414,133934.06193689443
2415,130566.89736264158
2416,130117.83712728768
2417,138016.60097406228
2418,130802.99240606782
2419,123076.393356794
2420,143855.9350338651
2421,135338.00536775246
2422,125607.89838535838
2423,148915.44287902466
2424,137232.08922184192
2425,195597.90874203562
2426,126190.5126883003
2427,128343.69904291986
2428,161755.53446484174
2429,122345.20178832435
2430,133641.6856940556
2431,129307.95378654414
2432,139356.9280423821
2433,141325.4024035717
2434,142216.2539003486
2435,148063.96124460065
2436,125025.69295637913
2437,126452.6790284599
2438,136069.43546375606
2439,130863.92469806095
2440,122280.68183462013
2441,105728.93236412539
2442,110238.54210103043
2443,128954.97906517675
2444,142776.46442098584
2445,104160.00396402655
2446,127760.7563059988
2447,189563.19205788098
2448,153080.9758582624
2449,122117.48780490339
2450,144570.28534127318
2451,153993.40558349848
2452,167316.342287658
2453,103957.52164285617
2454,138848.31176299963
2455,133998.88535474785
2456,118257.26065312521
2457,128943.91096035586
2458,161040.9697244299
2459,118377.59110375069
2460,141191.89411529558
2461,126009.6302853786
2462,132822.04057997765
2463,119609.18283425234
2464,130782.03995329647
2465,131061.85426032376
2466,127540.10069790625
2467,174566.09187174507
2468,109155.03353951394
2469,95252.45425446339
2470,167377.3455874526
2471,167756.16835830596
2472,140745.5422516209
2473,138766.4632129032
2474,116893.13406780674
2475,167430.5323521178
2476,121322.43112001086
2477,131838.8467236107
2478,144710.84350192785
2479,126554.54863619672
2480,180346.79541083434
2481,134648.44992675722
2482,138424.32612642625
2483,129834.53288157823
2484,131637.1166256421
2485,134225.0366571387
2486,137019.77442832995
2487,176550.78191567378
2488,161645.73423774226
2489,157388.03536359846
2490,149701.0947356584
2491,103884.98480021629
2492,177935.27792437762
2493,162417.78783725752
2494,146712.4965157172
2495,96550.58526283377
2496,213705.86483214702
2497,136440.1848679187
2498,130721.5515738398
2499,96681.39881129192
2500,188622.74954563487
2501,129092.35680873833
2502,126052.05832836169
2503,114570.5545830239
2504,163623.76449709968
2505,219658.22293717958
2506,247284.54021364695
2507,252324.34300186488
2508,246519.81426363986
2509,237248.50437509915
2510,236827.79474234636
2511,191145.2384480011
2512,197030.68776299641
2513,220532.20609102305
2514,274906.4171373188
2515,145721.22287392404
2516,201086.33607960527
2517,131724.41692894214
2518,138782.7907760271
2519,212006.86339567608
2520,211109.91706883456
2521,200023.11708717042
2522,216363.15494182965
2523,136429.0773025479
2524,150400.16914702824
2525,154179.0053628475
2526,138185.02406141174
2527,133838.95474518783
2528,134733.67241785477
2529,142903.25983708198
2530,124144.02109956555
2531,217063.82254196538
2532,209665.16579230648
2533,195803.73703512028
2534,258727.06053326334
2535,254564.73005095517
2536,240454.28331413656
2537,260122.90981605733
2538,200839.31238555937
2539,194722.8379267539
2540,180513.2028736438
2541,192718.04896714733
2542,183875.953862839
2543,130591.57436979932
2544,117189.41961254244
2545,142096.72631531456
2546,142049.90039297202
2547,137009.29864721082
2548,152476.2800611654
2549,182701.5698748139
2550,442905.1687254623
2551,155258.6159510564
2552,127572.11177053857
2553,96252.57764511603
2554,115788.8712541596
2555,125434.01336086977
2556,120776.15967790855
2557,124553.55137421202
2558,113061.36855924176
2559,110917.98464469599
2560,149266.11468853668
2561,169450.80657732944
2562,160376.98169254104
2563,165736.56677343644
2564,186317.63760279716
2565,174703.1888709105
2566,151885.31778558224
2567,128995.23069292682
2568,181285.2851988927
2569,212609.34992444987
2570,132705.24608818648
2571,150595.45342102798
2572,150144.70165943078
2573,215282.07229038476
2574,233761.20944727818
2575,129403.20290912417
2576,146911.03976263048
2577,148234.44954754604
2578,99776.44410700131
2579,108736.46551745458
2580,117893.61835981032
2581,125599.87390932272
2582,126006.73471294339
2583,261741.7635997525
2584,175345.93716516643
2585,247347.0489902787
2586,200059.1225663617
2587,173660.44478658467
2588,144520.17152169207
2589,150286.25409017727
2590,236982.79427067447
2591,179157.6363936036
2592,203410.25434094912
2593,251523.68603183338
2594,166017.99082359998
2595,203530.80291970444
2596,298694.03995814204
2597,201286.8338185288
2598,215519.29509697962
2599,371983.0047170594
2600,129050.27890629826
2601,167158.17301553974
2602,99409.87327448126
2603,109128.51466522587
2604,100619.76787066486
2605,100522.69807410467
2606,163637.23984169314
2607,185084.62563622388
2608,169469.20373801325
2609,171296.08206043686
2610,117439.08011640797
2611,113072.21083725757
2612,148025.71972961933
2613,133385.88476695248
2614,129663.78557908125
2615,157567.81889618118
2616,147237.5353645449
2617,149601.07466716677
2618,178621.72215734355
2619,176789.1778331593
2620,183290.58292082165
2621,176813.42736917458
2622,175265.56288540663
2623,231763.82457428702
2624,273886.3582295458
2625,228373.14300624374
2626,176085.58297929622
2627,164423.1777461708
2628,425994.167416442
2629,452711.11343511706
2630,347074.21585305134
2631,422931.8862459986
2632,408367.97282400454
2633,266758.31523539755
2634,414071.53445811546
2635,154636.40821268
2636,189085.33691351712
2637,194981.2014318647
2638,217873.60333924092
2639,181453.51793223826
2640,150171.51778466025
2641,121787.56367614328
2642,190712.53592365066
2643,125887.28237554716
2644,154966.9303663469
2645,107375.45871266413
2646,98663.06224738967
2647,104614.00167562297
2648,147923.474704989
2649,142173.0982583234
2650,146227.9751840688
2651,161850.12590001937
2652,379882.000609584
2653,252202.44064780665
2654,288118.61454697995
2655,380691.45158829796
2656,336983.87462503515
2657,271617.42652560805
2658,256399.3530407413
2659,314380.99643548985
2660,356807.07894558157
2661,353225.1987411578
2662,369634.4328445504
2663,288400.84761038097
2664,277092.52100844105
2665,364286.6816119311
2666,264484.377263281
2667,175627.56205085924
2668,187433.94031342276
2669,178236.70151247838
2670,255987.22725348538
2671,202081.7540225424
2672,191554.3118321808
2673,206984.12115126158
2674,204966.59442827367
2675,185236.345666704
2676,197069.2049286514
2677,180456.5923141028
2678,251542.32327789193
2679,319679.76506407734
2680,296324.18046001304
2681,449505.8258692564
2682,278766.91509266477
2683,499682.35917399824
2684,307521.59266244137
2685,295864.9880938751
2686,258723.67030362715
2687,320646.8319835132
2688,220671.03751623668
2689,217588.48854108222
2690,402168.0125595945
2691,189903.15467932867
2692,126892.99240942116
2693,196853.89716072744
2694,128676.57937554843
2695,195784.35398198653
2696,197517.80705751278
2697,185650.18558663016
2698,190683.69903815218
2699,187513.0308690773
2700,184954.80421155784
2701,187533.54468388943
2702,135910.12292393803
2703,144420.7708092861
2704,139942.78886984248
2705,128602.55425604002
2706,129025.93868868779
2707,137420.99504573666
2708,134314.60089617627
2709,116045.25010868367
2710,138493.93917979667
2711,251199.48473939055
2712,377844.62466670794
2713,183757.27678210626
2714,155303.2957196588
2715,164178.61883449057
2716,181043.7521145536
2717,201411.8939135376
2718,241546.7240678614
2719,162803.816138021
2720,170872.38622795185
2721,144674.32875671028
2722,165799.8954338327
2723,169794.69655751105
2724,142747.0909976444
2725,135380.55770953585
2726,133951.0973843595
2727,188880.20396745237
2728,161872.95891100095
2729,161319.65461899727
2730,137497.99479180324
2731,121394.30060976496
2732,126321.33177492111
2733,157464.48973204897
2734,140517.67653581366
